seller_id,seller_state,seller_region,cohort_month,last_active_month,active_months,lifespan_months,observable_months,months_silent_at_window_end,orders,gmv,gmv_per_active_month,activity_density,is_censored,churn_event,gmv_quartile,is_major_seller,analysis_start,analysis_end
b9ca8e8baa5d4aa038394a700f63e69f,SP,Sudeste,2018-04-01,2018-08-01,5,5,5,0,14,1289.77,257.954,1.0,true,0,2,false,2017-01-01,2018-08-31
25e47381a6c510ddeb36084e33b89f0c,SP,Sudeste,2017-05-01,2017-06-01,2,2,16,14,16,1289.6,644.8,1.0,false,1,2,false,2017-01-01,2018-08-31
141440cad9341e553f8401c574a2aa38,PR,Sul,2018-05-01,2018-08-01,4,4,4,0,11,1288.2,322.05,1.0,true,0,2,false,2017-01-01,2018-08-31
bc07d855eac23aab5ac8a120f21d16b2,SP,Sudeste,2018-03-01,2018-08-01,5,6,6,0,12,1283.1100000000001,256.622,0.8333333333333334,true,0,2,false,2017-01-01,2018-08-31
e3d3b3efac954a60d61be70b7e05b49b,SP,Sudeste,2018-06-01,2018-06-01,1,1,3,2,3,1282.05,1282.05,1.0,false,1,2,false,2017-01-01,2018-08-31
4eeb99008a0f59d2c7759c59f9a346eb,SP,Sudeste,2018-04-01,2018-06-01,2,3,5,2,2,1282.0,641.0,0.6666666666666666,false,1,2,false,2017-01-01,2018-08-31
269cff2d3c8d205c11f37a52402ea93b,SP,Sudeste,2018-06-01,2018-08-01,3,3,3,0,4,1281.5900000000001,427.1966666666667,1.0,true,0,2,false,2017-01-01,2018-08-31
a478c7961d6a992065b24e63b366f90b,SC,Sul,2017-02-01,2018-02-01,5,13,19,6,8,1281.5,256.3,0.38461538461538464,false,1,2,false,2017-01-01,2018-08-31
5795aebfe331fbcd02a2c4b679fb7952,SC,Sul,2018-02-01,2018-08-01,3,7,7,0,6,1280.0,426.6666666666667,0.42857142857142855,true,0,2,false,2017-01-01,2018-08-31
fec8cd45395b3cb0c2b173d7739706a1,SP,Sudeste,2018-01-01,2018-04-01,3,4,8,4,4,1280.0,426.6666666666667,0.75,false,1,2,false,2017-01-01,2018-08-31
2709af9587499e95e803a6498a5a56e9,SP,Sudeste,2017-02-01,2018-08-01,13,19,19,0,26,1279.56,98.4276923076923,0.6842105263157895,true,0,2,false,2017-01-01,2018-08-31
1dcfa3835714681d4ba4a93bc1e0fd41,SP,Sudeste,2017-07-01,2018-04-01,6,10,14,4,13,1278.5,213.08333333333334,0.6,false,1,2,false,2017-01-01,2018-08-31
bb5d956dece964a06c12bceb66b923ae,RJ,Sudeste,2018-01-01,2018-02-01,2,2,8,6,2,1278.36,639.18,1.0,false,1,2,false,2017-01-01,2018-08-31
128f9bfbe4c7d5185033914b1de3d39a,SP,Sudeste,2017-09-01,2018-06-01,9,10,12,2,14,1277.29,141.92111111111112,0.9,false,1,2,false,2017-01-01,2018-08-31
52f9db5cfb423382a2fa5c9e39303202,SP,Sudeste,2017-11-01,2018-08-01,9,10,10,0,22,1269.7700000000002,141.08555555555557,0.9,true,0,2,false,2017-01-01,2018-08-31
c8c1bea22194a4eefa2dc9a9fa89f536,SC,Sul,2018-06-01,2018-08-01,2,3,3,0,7,1266.0,633.0,0.6666666666666666,true,0,2,false,2017-01-01,2018-08-31
2646baaf662d4d92ac48f047e35db92d,SP,Sudeste,2018-04-01,2018-08-01,5,5,5,0,15,1263.05,252.60999999999999,1.0,true,0,2,false,2017-01-01,2018-08-31
9ed65337433adfbedefd23dd76eaa494,SP,Sudeste,2017-12-01,2018-08-01,5,9,9,0,6,1262.6,252.51999999999998,0.5555555555555556,true,0,2,false,2017-01-01,2018-08-31
da7039f29f90ce5b4846ffc0fcc93beb,SP,Sudeste,2018-04-01,2018-08-01,5,5,5,0,17,1259.1000000000001,251.82000000000002,1.0,true,0,2,false,2017-01-01,2018-08-31
9140bd1d9de28b197dce077bdd687438,SP,Sudeste,2018-05-01,2018-08-01,4,4,4,0,6,1258.87,314.7175,1.0,true,0,2,false,2017-01-01,2018-08-31
8a9260f2b0340411d6d2a56bcf4f7378,MG,Sudeste,2018-02-01,2018-08-01,4,7,7,0,8,1256.0,314.0,0.5714285714285714,true,0,2,false,2017-01-01,2018-08-31
b8578d2d823bd8e251f6fdd02b40902d,SC,Sul,2018-04-01,2018-07-01,4,4,5,1,9,1255.6,313.9,1.0,true,0,2,false,2017-01-01,2018-08-31
4cf490a58259286ada5ba8525ba9e84a,SP,Sudeste,2017-03-01,2017-11-01,5,9,18,9,8,1254.2000000000003,250.84000000000006,0.5555555555555556,false,1,2,false,2017-01-01,2018-08-31
734def04b237117a09321dd6d8f3f2a2,SP,Sudeste,2018-04-01,2018-06-01,2,3,5,2,2,1252.43,626.215,0.6666666666666666,false,1,2,false,2017-01-01,2018-08-31
402916f742e5c740cc751493d9cf5053,MG,Sudeste,2018-08-01,2018-08-01,1,1,1,0,9,1252.0,1252.0,1.0,true,0,2,false,2017-01-01,2018-08-31
b5abf4f36adc043117b4fca82c22984c,DF,Centro-Oeste,2017-04-01,2018-08-01,8,17,17,0,11,1247.8,155.975,0.47058823529411764,true,0,2,false,2017-01-01,2018-08-31
30a81d8cf85fb2ada1b1b094c9583a95,SP,Sudeste,2018-02-01,2018-08-01,5,7,7,0,17,1245.42,249.084,0.7142857142857143,true,0,2,false,2017-01-01,2018-08-31
3fac58ce0ad699020c7944d53c41329c,SP,Sudeste,2018-05-01,2018-08-01,4,4,4,0,10,1244.9500000000003,311.23750000000007,1.0,true,0,2,false,2017-01-01,2018-08-31
671585f5a2af58b6e276bc01003c0d2b,PR,Sul,2018-07-01,2018-08-01,2,2,2,0,27,1244.0,622.0,1.0,true,0,2,false,2017-01-01,2018-08-31
5d76d80a2f5f39c891b996a1bf4c9853,SP,Sudeste,2018-07-01,2018-08-01,2,2,2,0,6,1238.5,619.25,1.0,true,0,2,false,2017-01-01,2018-08-31
67225bff54a172ff67579aaf583efd78,PA,Norte,2017-09-01,2018-02-01,5,6,12,6,8,1238.0,247.6,0.8333333333333334,false,1,2,false,2017-01-01,2018-08-31
002100f778ceb8431b7a1020ff7ab48f,SP,Sudeste,2017-09-01,2018-04-01,8,8,12,4,51,1234.5000000000002,154.31250000000003,1.0,false,1,2,false,2017-01-01,2018-08-31
4fb41dff7c50136976d1a5cf004a42e2,BA,Nordeste,2017-11-01,2018-02-01,3,4,10,6,3,1230.0,410.0,0.75,false,1,2,false,2017-01-01,2018-08-31
7daca0837f033a41a6f3428c18657533,SP,Sudeste,2018-04-01,2018-06-01,3,3,5,2,7,1228.98,409.66,1.0,false,1,2,false,2017-01-01,2018-08-31
0afccdb8a34ee5c79f7c06faf2b4d56e,MG,Sudeste,2017-04-01,2018-04-01,10,13,17,4,25,1225.5,122.55,0.7692307692307693,false,1,2,false,2017-01-01,2018-08-31
2d518637f53161b973e01f56ea4bb88e,SP,Sudeste,2018-04-01,2018-07-01,4,4,5,1,13,1219.89,304.9725,1.0,true,0,2,false,2017-01-01,2018-08-31
9c4d31c7e46ab03a43fc06e3142afd4e,RJ,Sudeste,2018-08-01,2018-08-01,1,1,1,0,2,1218.9,1218.9,1.0,true,0,2,false,2017-01-01,2018-08-31
7a425d299613df3e613bcf9d2eaf5c49,RJ,Sudeste,2017-11-01,2018-08-01,7,10,10,0,18,1218.8,174.1142857142857,0.7,true,0,2,false,2017-01-01,2018-08-31
2cb6eb1b7185064167657fa09f541105,MG,Sudeste,2018-02-01,2018-08-01,5,7,7,0,6,1217.9,243.58,0.7142857142857143,true,0,2,false,2017-01-01,2018-08-31
093805f8f2aeb63881444571e1f48f30,SP,Sudeste,2017-08-01,2018-01-01,6,6,13,7,22,1215.79,202.63166666666666,1.0,false,1,2,false,2017-01-01,2018-08-31
f9d010e39375d9c91dce3f40b73a2f84,SP,Sudeste,2018-02-01,2018-07-01,4,6,7,1,4,1212.0,303.0,0.6666666666666666,true,0,2,false,2017-01-01,2018-08-31
57c764b4a836300be881e2ff86e449f9,SP,Sudeste,2017-02-01,2018-08-01,14,19,19,0,29,1211.0,86.5,0.7368421052631579,true,0,2,false,2017-01-01,2018-08-31
788e857f317e53de488d393e65a80f45,SP,Sudeste,2018-05-01,2018-08-01,3,4,4,0,11,1210.0,403.3333333333333,0.75,true,0,2,false,2017-01-01,2018-08-31
6426d21aca402a131fc0a5d0960a3c90,SP,Sudeste,2017-05-01,2017-10-01,6,6,16,10,23,1209.6399999999999,201.60666666666665,1.0,false,1,2,false,2017-01-01,2018-08-31
01fd077212124329bac32490e8ef80d9,SP,Sudeste,2018-04-01,2018-08-01,5,5,5,0,31,1208.0,241.6,1.0,true,0,2,false,2017-01-01,2018-08-31
b566ab0ef88016e00422755e305103c6,MG,Sudeste,2018-03-01,2018-07-01,4,5,6,1,5,1208.0,302.0,0.8,true,0,2,false,2017-01-01,2018-08-31
7238f877570096ae403c51898fa64566,SP,Sudeste,2018-04-01,2018-05-01,2,2,5,3,3,1200.0,600.0,1.0,false,1,2,false,2017-01-01,2018-08-31
6bef34c5be6f2bbd70aa5165f6df94b1,SC,Sul,2018-07-01,2018-07-01,1,1,2,1,2,1198.0,1198.0,1.0,true,0,2,false,2017-01-01,2018-08-31
11fb6f6d341adbe19e81733701704635,SP,Sudeste,2018-08-01,2018-08-01,1,1,1,0,3,1197.0,1197.0,1.0,true,0,2,false,2017-01-01,2018-08-31
a20d8058c866dbaeca014d2cd20ac62e,SP,Sudeste,2017-12-01,2018-05-01,2,6,9,3,2,1194.0,597.0,0.3333333333333333,false,1,2,false,2017-01-01,2018-08-31
d8c7ba53e7e38711eaef8c2849d6d2e1,PR,Sul,2018-05-01,2018-08-01,4,4,4,0,22,1190.8700000000001,297.71750000000003,1.0,true,0,2,false,2017-01-01,2018-08-31
c0098efcf800861dcae589affca31408,SP,Sudeste,2017-12-01,2018-07-01,5,8,9,1,9,1189.28,237.856,0.625,true,0,2,false,2017-01-01,2018-08-31
1710c3aaa9c6b44ec3883ee0fe300e21,SP,Sudeste,2018-04-01,2018-05-01,2,2,5,3,2,1188.9,594.45,1.0,false,1,2,false,2017-01-01,2018-08-31
e504a4e2efaa45cbff7e268a2c58c956,SP,Sudeste,2018-05-01,2018-08-01,4,4,4,0,11,1188.8,297.2,1.0,true,0,2,false,2017-01-01,2018-08-31
c273175f7c6c80fb02f051e2fc6d0d72,SP,Sudeste,2017-01-01,2017-07-01,4,7,20,13,14,1188.23,297.0575,0.5714285714285714,false,1,2,false,2017-01-01,2018-08-31
439a47cc365d6e3bd526812ea9de3c29,SP,Sudeste,2017-08-01,2018-07-01,6,12,13,1,8,1186.5,197.75,0.5,true,0,2,false,2017-01-01,2018-08-31
a5259c149128e82c9d6d46e0c1c812bb,RO,Norte,2017-07-01,2018-03-01,5,9,14,5,8,1182.26,236.452,0.5555555555555556,false,1,2,false,2017-01-01,2018-08-31
7ff588a03c2aeae4fbd23f9ae64b760d,SP,Sudeste,2018-06-01,2018-08-01,3,3,3,0,14,1182.2,394.06666666666666,1.0,true,0,2,false,2017-01-01,2018-08-31
ec4608a1f76453166bb312b2968aeaf4,SP,Sudeste,2017-02-01,2018-08-01,10,19,19,0,18,1181.75,118.175,0.5263157894736842,true,0,2,false,2017-01-01,2018-08-31
725af026f869236a8dd0ceb98564d156,MG,Sudeste,2017-10-01,2018-08-01,6,11,11,0,7,1177.71,196.285,0.5454545454545454,true,0,2,false,2017-01-01,2018-08-31
327b89b872c14d1c0be7235ef4871685,AM,Norte,2017-02-01,2017-03-01,2,2,19,17,3,1177.0,588.5,1.0,false,1,2,false,2017-01-01,2018-08-31
b1aaae6b66ad3c40f54b389d7ea4bee0,SP,Sudeste,2017-01-01,2017-05-01,5,5,20,15,15,1176.5,235.3,1.0,false,1,2,false,2017-01-01,2018-08-31
dbec9a0a7efeff029d4d9dce7dc4cc95,MG,Sudeste,2018-06-01,2018-08-01,2,3,3,0,3,1170.0,585.0,0.6666666666666666,true,0,2,false,2017-01-01,2018-08-31
f1b854361f4e15d5851b494df66f22b2,RJ,Sudeste,2018-04-01,2018-07-01,2,4,5,1,3,1168.8,584.4,0.5,true,0,2,false,2017-01-01,2018-08-31
8629c241b3622ac12cd4118afdc8d394,SP,Sudeste,2018-03-01,2018-07-01,5,5,6,1,13,1167.6600000000003,233.53200000000007,1.0,true,0,2,false,2017-01-01,2018-08-31
5ee7fd217d08dfe5d3e2f51f96a12c9a,SP,Sudeste,2017-06-01,2018-08-01,7,15,15,0,9,1165.5,166.5,0.4666666666666667,true,0,2,false,2017-01-01,2018-08-31
c8e135e7b21ecbc36c1153a29d2f5a06,SP,Sudeste,2017-02-01,2017-05-01,3,4,19,15,7,1165.5,388.5,0.75,false,1,2,false,2017-01-01,2018-08-31
5f3ae9136c875522250f8184f253413a,SP,Sudeste,2018-01-01,2018-08-01,8,8,8,0,43,1158.0,144.75,1.0,true,0,2,false,2017-01-01,2018-08-31
d1c7fa84e48cfa21a0e595167c1c500e,RS,Sul,2018-03-01,2018-07-01,5,5,6,1,12,1156.03,231.206,1.0,true,0,2,false,2017-01-01,2018-08-31
d1b9d4be4b6f9ebd85f8acd6745ba612,MG,Sudeste,2017-10-01,2018-08-01,8,11,11,0,11,1154.3500000000001,144.29375000000002,0.7272727272727273,true,0,2,false,2017-01-01,2018-08-31
2d378dbb39815785238c0139c7647fb7,SC,Sul,2017-04-01,2017-05-01,2,2,17,15,2,1154.0,577.0,1.0,false,1,2,false,2017-01-01,2018-08-31
c35672b10ad50968f567ea3f4b91e877,RJ,Sudeste,2017-08-01,2018-08-01,9,13,13,0,18,1150.57,127.8411111111111,0.6923076923076923,true,0,2,false,2017-01-01,2018-08-31
5fd924b4836098a5be0ecf81ba054ce0,SP,Sudeste,2017-01-01,2017-03-01,3,3,20,17,7,1148.8,382.93333333333334,1.0,false,1,2,false,2017-01-01,2018-08-31
1d2732ef8321502ee8488e8bed1ab8cd,RJ,Sudeste,2017-04-01,2018-05-01,4,14,17,3,4,1148.0,287.0,0.2857142857142857,false,1,2,false,2017-01-01,2018-08-31
d4910f1cdcfdabd48d6b316e395d4a23,SP,Sudeste,2018-07-01,2018-08-01,2,2,2,0,11,1146.8799999999999,573.4399999999999,1.0,true,0,2,false,2017-01-01,2018-08-31
10089e9f2fd0c668a8fd4e52e1698888,SP,Sudeste,2017-03-01,2017-11-01,2,9,18,9,3,1139.9,569.95,0.2222222222222222,false,1,2,false,2017-01-01,2018-08-31
5f26c1408a65b42a7224cd463bdf3292,PR,Sul,2018-06-01,2018-08-01,3,3,3,0,10,1139.8000000000002,379.9333333333334,1.0,true,0,2,false,2017-01-01,2018-08-31
6562efe88ce0826a4ca4f189f03b4b84,PR,Sul,2017-03-01,2018-01-01,5,11,18,7,9,1135.8999999999999,227.17999999999998,0.45454545454545453,false,1,2,false,2017-01-01,2018-08-31
6b89abe95848c850399130d149a39b63,GO,Centro-Oeste,2018-02-01,2018-04-01,3,3,7,4,8,1135.2,378.40000000000003,1.0,false,1,2,false,2017-01-01,2018-08-31
5b07547f10dd980738a1a27f685af669,SP,Sudeste,2018-08-01,2018-08-01,1,1,1,0,13,1134.6,1134.6,1.0,true,0,2,false,2017-01-01,2018-08-31
75fbb52eda0cbc24f479d3b2fbfa8d3e,GO,Centro-Oeste,2017-01-01,2018-06-01,17,18,20,2,40,1130.9899999999998,66.52882352941175,0.9444444444444444,false,1,2,false,2017-01-01,2018-08-31
9485a23c0430ba1d58d359391606fce6,SP,Sudeste,2017-03-01,2017-12-01,4,10,18,8,5,1129.9,282.475,0.4,false,1,2,false,2017-01-01,2018-08-31
713e3a23ca5e47786eb6f0d99f94cfac,PR,Sul,2018-02-01,2018-06-01,3,5,7,2,4,1126.0,375.3333333333333,0.6,false,1,2,false,2017-01-01,2018-08-31
138dbe45fc62f1e244378131a6801526,SP,Sudeste,2018-05-01,2018-08-01,4,4,4,0,49,1125.56,281.39,1.0,true,0,2,false,2017-01-01,2018-08-31
9bc484c87d79cd4874e05ca182658045,SP,Sudeste,2017-11-01,2018-05-01,5,7,10,3,9,1120.0,224.0,0.7142857142857143,false,1,2,false,2017-01-01,2018-08-31
c878515173c84a492ebe50d6b493230b,PR,Sul,2017-03-01,2017-11-01,5,9,18,9,9,1118.8400000000001,223.76800000000003,0.5555555555555556,false,1,2,false,2017-01-01,2018-08-31
cda598c48d7c614bc1cad7d8ff6f0010,SP,Sudeste,2018-03-01,2018-08-01,6,6,6,0,17,1118.6,186.4333333333333,1.0,true,0,2,false,2017-01-01,2018-08-31
365e445f796710c3431557e85caa25db,SP,Sudeste,2017-02-01,2017-06-01,3,5,19,14,4,1115.0,371.6666666666667,0.6,false,1,2,false,2017-01-01,2018-08-31
1b65c144b17e607c0f37f10bb7dfec8d,SC,Sul,2018-04-01,2018-06-01,3,3,5,2,5,1109.5,369.8333333333333,1.0,false,1,2,false,2017-01-01,2018-08-31
b586cd24c010a13916af621b0325fbba,SC,Sul,2018-06-01,2018-08-01,3,3,3,0,6,1108.94,369.6466666666667,1.0,true,0,2,false,2017-01-01,2018-08-31
6c6cc59a5c00cacc5054ca06d65cc282,RS,Sul,2018-08-01,2018-08-01,1,1,1,0,1,1107.0,1107.0,1.0,true,0,2,false,2017-01-01,2018-08-31
abc015ebac1d283a323ca9db35ede4b9,SP,Sudeste,2017-02-01,2017-12-01,8,11,19,8,12,1106.8,138.35,0.7272727272727273,false,1,2,false,2017-01-01,2018-08-31
a425f92c199eb576938df686728acd20,PR,Sul,2017-10-01,2018-07-01,7,10,11,1,16,1106.3,158.04285714285714,0.7,true,0,2,false,2017-01-01,2018-08-31
457fe919b032a3f7dadba6fb92cf7855,SP,Sudeste,2018-05-01,2018-08-01,3,4,4,0,9,1104.89,368.2966666666667,0.75,true,0,2,false,2017-01-01,2018-08-31
596849622429351f47b32e6cae1055ff,SP,Sudeste,2018-06-01,2018-08-01,3,3,3,0,14,1104.7,368.23333333333335,1.0,true,0,2,false,2017-01-01,2018-08-31
48328ec9a579151d9cc6a86d4a59336c,RS,Sul,2017-09-01,2017-09-01,1,1,12,11,1,1099.0,1099.0,1.0,false,1,2,false,2017-01-01,2018-08-31
c88f62b4c386a59281014d677864d016,PR,Sul,2017-03-01,2017-03-01,1,1,18,17,1,1099.0,1099.0,1.0,false,1,2,false,2017-01-01,2018-08-31
4b39558c138930b9e5489c93b6df5fe3,SE,Nordeste,2017-11-01,2018-01-01,2,3,10,7,4,1096.7,548.35,0.6666666666666666,false,1,2,false,2017-01-01,2018-08-31
b55638ad525e906c698fa2ce742c1742,SC,Sul,2017-11-01,2018-08-01,6,10,10,0,11,1094.8,182.46666666666667,0.6,true,0,2,false,2017-01-01,2018-08-31
119d1aef1b4144adba89163f6cd9f5d4,SP,Sudeste,2017-05-01,2017-11-01,3,7,16,9,4,1094.0,364.6666666666667,0.42857142857142855,false,1,2,false,2017-01-01,2018-08-31
8b655f0855926bcb49f5835d38dfddf6,SP,Sudeste,2018-05-01,2018-08-01,3,4,4,0,5,1089.5,363.1666666666667,0.75,true,0,2,false,2017-01-01,2018-08-31
f205b1a3ca9a34e0f8a228bae6e4c7b3,RS,Sul,2018-07-01,2018-08-01,2,2,2,0,8,1088.0,544.0,1.0,true,0,2,false,2017-01-01,2018-08-31
76ea5315acb3f5f7ade3cd261faf922a,SP,Sudeste,2018-05-01,2018-08-01,4,4,4,0,15,1087.06,271.765,1.0,true,0,2,false,2017-01-01,2018-08-31
fe87f472055fbcf1d7e691c00b1560dc,SP,Sudeste,2018-05-01,2018-08-01,2,4,4,0,6,1085.8,542.9,0.5,true,0,2,false,2017-01-01,2018-08-31
e48cc16ab70bfa09e1401740dce0b3d7,SP,Sudeste,2017-05-01,2018-06-01,10,14,16,2,14,1084.8300000000002,108.48300000000002,0.7142857142857143,false,1,2,false,2017-01-01,2018-08-31
39f776d2974049026ff531fc42ef2a3e,GO,Centro-Oeste,2018-01-01,2018-04-01,2,4,8,4,3,1084.04,542.02,0.5,false,1,2,false,2017-01-01,2018-08-31
71dc18fd8cbf5fd77f45dd8b427abb34,PR,Sul,2017-02-01,2017-12-01,3,11,19,8,4,1080.0,360.0,0.2727272727272727,false,1,2,false,2017-01-01,2018-08-31
4091f77d8c768fc3e81c20761471761d,SP,Sudeste,2018-01-01,2018-08-01,4,8,8,0,8,1079.0,269.75,0.5,true,0,2,false,2017-01-01,2018-08-31
4736e9d642ef4257cd7622516931eb51,SP,Sudeste,2017-11-01,2018-08-01,7,10,10,0,16,1078.87,154.1242857142857,0.7,true,0,2,false,2017-01-01,2018-08-31
03a2a6dcbe45d639c4dc2a0d24769c40,SP,Sudeste,2018-03-01,2018-08-01,4,6,6,0,9,1078.41,269.6025,0.6666666666666666,true,0,2,false,2017-01-01,2018-08-31
a066df7361163e7ddc5d7452dd17448b,SP,Sudeste,2017-12-01,2018-05-01,6,6,9,3,15,1078.3,179.71666666666667,1.0,false,1,2,false,2017-01-01,2018-08-31
278b6e0b20c4f61fefaa0577943d7a35,SC,Sul,2018-05-01,2018-05-01,1,1,4,3,1,1078.0,1078.0,1.0,false,1,2,false,2017-01-01,2018-08-31
577719699805dd125d5b6fdde5943bba,RS,Sul,2018-04-01,2018-08-01,5,5,5,0,8,1077.8000000000002,215.56000000000003,1.0,true,0,2,false,2017-01-01,2018-08-31
167fd940acebc789debd6eb418c46e38,SP,Sudeste,2017-11-01,2018-06-01,5,8,10,2,5,1077.58,215.516,0.625,false,1,2,false,2017-01-01,2018-08-31
3d4b1ae7539303b5704493798893e82c,SP,Sudeste,2017-12-01,2018-02-01,2,3,9,6,6,1076.0,538.0,0.6666666666666666,false,1,2,false,2017-01-01,2018-08-31
334cab711dee080b079fa5779b584783,SP,Sudeste,2018-04-01,2018-08-01,5,5,5,0,11,1069.6999999999998,213.93999999999997,1.0,true,0,2,false,2017-01-01,2018-08-31
b18871c324516afa228a13e8f1ef0ae9,SP,Sudeste,2018-02-01,2018-06-01,5,5,7,2,9,1064.6,212.92,1.0,false,1,2,false,2017-01-01,2018-08-31
eb72802c83dc7547529c9546d1a9b8ef,SP,Sudeste,2018-05-01,2018-07-01,3,3,4,1,8,1063.92,354.64000000000004,1.0,true,0,2,false,2017-01-01,2018-08-31
8fbd63429be6d3e5e6d1a709b6464802,SP,Sudeste,2018-04-01,2018-06-01,3,3,5,2,6,1061.4,353.8,1.0,false,1,2,false,2017-01-01,2018-08-31
b2eecf5ea250510da76590ca79d60e5d,SP,Sudeste,2017-03-01,2017-11-01,7,9,18,9,9,1060.0,151.42857142857142,0.7777777777777778,false,1,2,false,2017-01-01,2018-08-31
f5fea3ffed6c2e889bab72705557c63a,RJ,Sudeste,2017-02-01,2017-04-01,2,3,19,16,3,1059.9,529.95,0.6666666666666666,false,1,2,false,2017-01-01,2018-08-31
1464afc72f696af775557a821c2e253f,RJ,Sudeste,2017-04-01,2018-08-01,14,17,17,0,29,1059.36,75.66857142857143,0.8235294117647058,true,0,2,false,2017-01-01,2018-08-31
de9727ca376d1be6ec121b110aa7954c,PR,Sul,2018-05-01,2018-08-01,4,4,4,0,10,1058.7,264.675,1.0,true,0,2,false,2017-01-01,2018-08-31
226b05fe067266c59c15dae208213d06,PR,Sul,2018-03-01,2018-04-01,2,2,6,4,10,1056.8999999999999,528.4499999999999,1.0,false,1,2,false,2017-01-01,2018-08-31
55dedd83e501d8248880557d9073cbfd,RJ,Sudeste,2018-08-01,2018-08-01,1,1,1,0,8,1055.3,1055.3,1.0,true,0,2,false,2017-01-01,2018-08-31
04fdea0c111866e6cf812f1570d6b5bd,SP,Sudeste,2017-10-01,2018-01-01,4,4,11,7,10,1055.0,263.75,1.0,false,1,2,false,2017-01-01,2018-08-31
9d7a1d34a5052409006425275ba1c2b4,SP,Sudeste,2017-07-01,2018-08-01,6,14,14,0,13,1054.8200000000002,175.80333333333337,0.42857142857142855,true,0,2,false,2017-01-01,2018-08-31
fcf16b7a8697e559f0123190bb30177d,SP,Sudeste,2018-02-01,2018-08-01,3,7,7,0,3,1052.8000000000002,350.9333333333334,0.42857142857142855,true,0,2,false,2017-01-01,2018-08-31
4324dd16853115efb0fd9d0d131ba6f4,SP,Sudeste,2017-05-01,2018-03-01,6,11,16,5,12,1052.25,175.375,0.5454545454545454,false,1,2,false,2017-01-01,2018-08-31
bb135baca94c82fcb731335ad5b04a03,SP,Sudeste,2017-01-01,2018-08-01,12,20,20,0,18,1049.8000000000002,87.48333333333335,0.6,true,0,2,false,2017-01-01,2018-08-31
b7d5b4b87af9d42b601865d3f3810bff,SC,Sul,2017-05-01,2017-11-01,2,7,16,9,2,1049.0,524.5,0.2857142857142857,false,1,2,false,2017-01-01,2018-08-31
49067458c68f7701fd334ce326accbe0,MG,Sudeste,2017-09-01,2018-08-01,8,12,12,0,17,1047.6499999999999,130.95624999999998,0.6666666666666666,true,0,2,false,2017-01-01,2018-08-31
1cbd32d00d01bb8087a5eb088612fd9c,SP,Sudeste,2018-05-01,2018-08-01,4,4,4,0,11,1045.47,261.3675,1.0,true,0,2,false,2017-01-01,2018-08-31
c03121937e54a93fcc1825c3098bbb6e,PR,Sul,2017-03-01,2018-05-01,6,15,18,3,7,1043.0,173.83333333333334,0.4,false,1,2,false,2017-01-01,2018-08-31
89f69225956f951295ca4c7fb1266553,RJ,Sudeste,2018-05-01,2018-08-01,4,4,4,0,11,1041.3,260.325,1.0,true,0,2,false,2017-01-01,2018-08-31
3d4824f20035949c710eaf111f869d39,SP,Sudeste,2018-06-01,2018-08-01,3,3,3,0,9,1041.0400000000002,347.0133333333334,1.0,true,0,2,false,2017-01-01,2018-08-31
1bc2e21de46adfea6b98cc96b00f3b40,SC,Sul,2017-02-01,2017-05-01,3,4,19,15,3,1039.95,346.65000000000003,0.75,false,1,2,false,2017-01-01,2018-08-31
7c5b05cbdb5542049f38d90d7815b97d,SP,Sudeste,2018-04-01,2018-07-01,4,4,5,1,22,1038.96,259.74,1.0,true,0,2,false,2017-01-01,2018-08-31
7df1fc11cc5cbc518b39faa60cf5d67c,MS,Centro-Oeste,2018-04-01,2018-07-01,4,4,5,1,5,1037.6000000000001,259.40000000000003,1.0,true,0,2,false,2017-01-01,2018-08-31
633ecdf879b94b5337cca303328e4a25,SP,Sudeste,2017-09-01,2017-09-01,1,1,12,11,6,1037.6,1037.6,1.0,false,1,2,false,2017-01-01,2018-08-31
c54679b132454625907c773d273d4126,SP,Sudeste,2018-03-01,2018-07-01,5,5,6,1,7,1032.0,206.4,1.0,true,0,2,false,2017-01-01,2018-08-31
8c5e007d7bd5693fa1386ffefbc99f6c,SP,Sudeste,2018-06-01,2018-08-01,3,3,3,0,9,1029.1099999999997,343.0366666666666,1.0,true,0,2,false,2017-01-01,2018-08-31
8f2b51a30523cdecddc2f179f351c7d6,SP,Sudeste,2017-04-01,2017-07-01,4,4,17,13,7,1027.9,256.975,1.0,false,1,2,false,2017-01-01,2018-08-31
76c47a299e4a8fe992316a85865acbe9,SP,Sudeste,2017-06-01,2018-06-01,4,13,15,2,6,1024.46,256.115,0.3076923076923077,false,1,2,false,2017-01-01,2018-08-31
e58a5b390e28abc0b216cfb0e07d27d7,RJ,Sudeste,2018-04-01,2018-08-01,3,5,5,0,7,1022.6,340.8666666666667,0.6,true,0,2,false,2017-01-01,2018-08-31
7994081388d55b9cf976c050653dd359,SP,Sudeste,2017-02-01,2017-11-01,2,10,19,9,2,1020.0,510.0,0.2,false,1,2,false,2017-01-01,2018-08-31
26785a546900236d66f2e4197c211158,SP,Sudeste,2017-11-01,2018-07-01,5,9,10,1,15,1019.2,203.84,0.5555555555555556,true,0,2,false,2017-01-01,2018-08-31
7aa538dd6e114e503a2e6154ea352253,SP,Sudeste,2018-04-01,2018-08-01,3,5,5,0,5,1016.6800000000001,338.8933333333334,0.6,true,0,2,false,2017-01-01,2018-08-31
