driver,bucket,n_reviews,share_of_reviews,mean_score,median_score,stddev_score,detractor_rate,promoter_rate,net_promoter_gap,comment_rate,score_vs_driver_mean,suppress_small_n,analysis_start,analysis_end
primary_category,bed_bath_table,9221,0.0937760602054307,3.978635722806637,5.0,1.3874550758744326,0.16570870838303872,0.5352998590174601,0.3695911506344214,0.4563496366988396,-0.10999440024838192,false,2017-01-01,2018-08-31
primary_category,home_appliances,761,0.00773924539814909,4.1563731931668855,5.0,1.2949251096071055,0.12483574244415244,0.5926412614980289,0.46780551905387646,0.4375821287779238,0.06774307011186664,false,2017-01-01,2018-08-31
primary_category,books_general_interest,504,0.005125597477880606,4.468253968253968,5.0,1.1061836526291926,0.08134920634920635,0.7341269841269841,0.6527777777777777,0.3194444444444444,0.37962384519894954,false,2017-01-01,2018-08-31
primary_category,uncategorized,1402,0.014258110444421844,3.940085592011412,5.0,1.4708607194605734,0.19186875891583452,0.5456490727532097,0.3537803138373752,0.42867332382310985,-0.14854453104360665,false,2017-01-01,2018-08-31
primary_category,stationery,2275,0.02313637750432218,4.255824175824176,5.0,1.2190063159278186,0.11120879120879121,0.625934065934066,0.5147252747252747,0.3701098901098901,0.16719405276915733,false,2017-01-01,2018-08-31
primary_category,costruction_tools_tools,94,0.0009559646089697956,4.425531914893617,5.0,1.1405465743308336,0.0851063829787234,0.6914893617021277,0.6063829787234043,0.43617021276595747,0.33690179183859836,false,2017-01-01,2018-08-31
primary_category,health_beauty,8694,0.08841655649344046,4.187485622268231,5.0,1.2899276389264975,0.12514377731769036,0.6165171382562686,0.4913733609385783,0.37876696572348745,0.09885549921321246,false,2017-01-01,2018-08-31
primary_category,fashion_male_clothing,110,0.0011186819892199736,3.727272727272727,5.0,1.6418220517790865,0.2545454545454545,0.5272727272727272,0.2727272727272727,0.5727272727272728,-0.36135739578229176,false,2017-01-01,2018-08-31
primary_category,electronics,2514,0.025566968371809214,4.100636435958632,5.0,1.3125763740237102,0.13882259347653142,0.5636435958631663,0.42482100238663484,0.41408114558472553,0.01200631290361276,false,2017-01-01,2018-08-31
primary_category,office_furniture,1255,0.012763144513373334,3.6286852589641434,4.0,1.4800554244862818,0.2239043824701195,0.398406374501992,0.1745019920318725,0.47729083665338645,-0.4599448640908754,false,2017-01-01,2018-08-31
primary_category,musical_instruments,619,0.00629512864842876,4.189014539579968,5.0,1.2776934231681043,0.12924071082390953,0.6074313408723748,0.4781906300484653,0.4087237479806139,0.10038441652494878,false,2017-01-01,2018-08-31
primary_category,computers,178,0.00181023085528323,4.174157303370786,5.0,1.3225577077655584,0.12921348314606743,0.6067415730337079,0.4775280898876405,0.43820224719101125,0.08552718031576756,false,2017-01-01,2018-08-31
primary_category,air_conditioning,243,0.002471270212549578,4.045267489711934,5.0,1.3973145105439684,0.16049382716049382,0.5720164609053497,0.4115226337448559,0.40329218106995884,-0.04336263334308477,false,2017-01-01,2018-08-31
primary_category,christmas_supplies,125,0.0012712295332045155,4.048,5.0,1.3004713785591793,0.128,0.512,0.384,0.432,-0.040630123055018785,false,2017-01-01,2018-08-31
primary_category,fashion_underwear_beach,120,0.0012203803518763348,3.933333333333333,4.0,1.376472982353253,0.18333333333333332,0.49166666666666664,0.30833333333333335,0.4166666666666667,-0.1552967897216857,false,2017-01-01,2018-08-31
primary_category,baby,2802,0.028495881216312417,4.057458957887223,5.0,1.3731953666884642,0.15453247680228407,0.5749464668094219,0.42041399000713775,0.37223411848679516,-0.0311711651677955,false,2017-01-01,2018-08-31
primary_category,audio,341,0.003467914166581918,3.835777126099707,5.0,1.5154144444396795,0.21700879765395895,0.530791788856305,0.313782991202346,0.44281524926686217,-0.25285299695531194,false,2017-01-01,2018-08-31
primary_category,perfumery,3103,0.03155700193226889,4.208185626812762,5.0,1.3055839116826373,0.13148565903963905,0.6406703190460844,0.5091846600064454,0.3870447953593297,0.11955550375774315,false,2017-01-01,2018-08-31
primary_category,fashion_bags_accessories,1837,0.01868198921997356,4.193249863908546,5.0,1.2464320098072537,0.11431682090364725,0.5966249319542732,0.482308111050626,0.4180729450190528,0.10461974085352743,false,2017-01-01,2018-08-31
primary_category,costruction_tools_garden,190,0.0019322688904708635,4.226315789473684,5.0,1.2833249248387315,0.13157894736842105,0.6368421052631579,0.5052631578947369,0.46842105263157896,0.13768566641866542,false,2017-01-01,2018-08-31
primary_category,construction_tools_lights,229,0.0023288925048306724,4.192139737991266,5.0,1.16518549748336,0.09606986899563319,0.5633187772925764,0.4672489082969432,0.37554585152838427,0.10350961493624755,false,2017-01-01,2018-08-31
primary_category,cds_dvds_musicals,12,0.00012203803518763347,4.666666666666667,5.0,0.6513389472789296,0.0,0.75,0.75,0.4166666666666667,0.5780365436116481,true,2017-01-01,2018-08-31
primary_category,no items,721,0.007332451947523645,1.7295423023578362,1.0,1.3166987068674283,0.7905686546463245,0.09431345353675451,-0.6962552011095701,0.6837725381414702,-2.359087820697183,false,2017-01-01,2018-08-31
primary_category,home_construction,476,0.004840842062442795,4.006302521008403,5.0,1.336910100065367,0.1638655462184874,0.5210084033613446,0.3571428571428572,0.4012605042016807,-0.08232760204661549,false,2017-01-01,2018-08-31
