dimension,dimension_value,purchase_month,n_orders,late_rate,severely_late_rate,mean_lateness_days_when_late,worst_lateness_days,mean_total_days,median_total_days,mean_payment_approval_days,mean_seller_handling_days,mean_carrier_transit_days,share_payment_approval,share_seller_handling,share_carrier_transit,mean_promised_days,mean_slack_days,mean_promise_utilisation,seller_sla_miss_rate,mean_review_score,detractor_rate,mean_route_distance_km,suppress_small_n,clamped_share,analysis_start,analysis_end
primary_category,computers,2017-12-01,19,0.10526315789473684,0.05263157894736842,6.753188657407408,8.78712962962963,19.782793615984403,17.499837962962964,0.8796022173489281,4.587373903508772,14.315817495126707,0.044462993165849625,0.23188706269483578,0.7236499441393148,30.941172027290445,11.15837841130604,0.6238094182954018,0.2631578947368421,3.4444444444444446,0.2222222222222222,945.3268326671222,true,0.0,2017-01-01,2018-08-31
primary_category,computers_accessories,2017-10-01,251,0.0398406374501992,0.00796812749003984,7.084013888888888,30.78408564814815,11.694112116349416,10.390717592592592,0.5486354120554818,3.2472467076139893,7.898229996679946,0.04691552523157704,0.2776821938515578,0.6754022809168653,24.3155722941567,12.621460177807291,0.48419893589988044,0.10358565737051793,4.208835341365462,0.0963855421686747,657.6698734350576,false,0.0,2017-01-01,2018-08-31
primary_category,telephony,2017-06-01,148,0.033783783783783786,0.0,2.930763888888889,6.788726851851852,12.020756772397396,10.394212962962962,0.579602805930931,3.2468029748498495,8.194350991616616,0.048216831677506455,0.27009971471224714,0.6816834536102464,26.118032563813813,14.097275791416417,0.46547833814038153,0.14864864864864866,4.168918918918919,0.11486486486486487,744.0815908343156,false,0.0,2017-01-01,2018-08-31
primary_category,bed_bath_table,2017-11-01,797,0.18695106649937265,0.10664993726474278,12.98504109184688,62.53599537037037,17.77152959303406,14.407025462962963,0.3566691789813654,4.939243096217297,12.475617317835408,0.020069695020577726,0.2779301055860347,0.702000199393388,23.42893104640085,5.657401453366791,0.7495946490841562,0.22961104140526975,3.681472081218274,0.23477157360406092,528.8018099402908,false,0.0,2017-01-01,2018-08-31
primary_category,electronics,2018-02-01,299,0.16387959866220736,0.056856187290969896,11.66109410430839,103.66515046296297,17.9705235042735,15.964988425925926,0.362073501176762,2.790262874705809,14.818187128390939,0.020148188843283208,0.1552688698268733,0.8245829413298439,24.275940945125722,6.305417440852225,0.7297309717088044,0.13712374581939799,3.9222972972972974,0.16216216216216217,654.8413716202977,false,0.0,2017-01-01,2018-08-31
primary_category,furniture_decor,2017-11-01,529,0.16446124763705103,0.0831758034026465,13.255175473605789,109.97697916666667,16.910323089512012,14.340034722222223,0.5036460740040608,5.021498525344815,11.385178490163131,0.02978335016652806,0.29694870398184225,0.6732679458516294,23.733286511937266,6.822963422425261,0.7167827863615669,0.22495274102079396,3.765267175572519,0.22137404580152673,568.9088998971836,false,0.0,2017-01-01,2018-08-31
primary_category,electronics,2018-01-01,319,0.05329153605015674,0.02821316614420063,10.314010757080608,44.97805555555556,13.064338064553581,11.82724537037037,0.4223779824103101,2.519405876291652,10.122554205851621,0.03233060720897252,0.1928460411727521,0.7748233516182754,25.960587048647387,12.896248984093813,0.4972205060972141,0.07210031347962383,4.069400630914826,0.15141955835962145,624.315805693391,false,0.003134796238244514,2017-01-01,2018-08-31
primary_category,food_drink,2017-11-01,28,0.07142857142857142,0.03571428571428571,13.995422453703704,26.971944444444443,13.606984540343914,10.938298611111112,0.5528215939153439,3.231127645502646,9.823035300925925,0.04062778143653065,0.23746096248750348,0.721911256075966,22.244388227513223,8.637403687169313,0.5805479169564681,0.17857142857142858,3.9285714285714284,0.10714285714285714,734.1032635538558,true,0.0,2017-01-01,2018-08-31
primary_category,books_general_interest,2017-08-01,27,0.0,0.0,,-4.095023148148148,8.658300325788751,9.06267361111111,0.5747500857338821,1.89318244170096,6.19036779835391,0.06638139867035897,0.21865520604108815,0.714963395288553,21.88994170096022,13.231641375171469,0.40227021973059973,0.037037037037037035,4.769230769230769,0.038461538461538464,442.7303260502689,true,0.0,2017-01-01,2018-08-31
primary_category,sports_leisure,2017-05-01,252,0.027777777777777776,0.015873015873015872,18.5238707010582,62.465949074074075,11.335220963771311,9.627494212962961,0.468695252792475,2.057946382642563,8.808579328336272,0.04134857664358549,0.1815532656328447,0.7770981577235697,25.39017581569665,14.054954851925336,0.44504424241606966,0.051587301587301584,4.281124497991968,0.0963855421686747,631.058856913649,false,0.015873015873015872,2017-01-01,2018-08-31
primary_category,consoles_games,2017-08-01,78,0.01282051282051282,0.0,0.6129050925925926,0.6129050925925926,11.887309027777777,10.175457175925926,0.46741423314339986,3.291723053181387,8.12817174145299,0.039320440988887005,0.27691069909004834,0.6837688599210647,25.0735631825736,13.18625415479582,0.46693542434554786,0.19230769230769232,4.441558441558442,0.03896103896103896,844.922287336168,false,0.0,2017-01-01,2018-08-31
primary_category,sports_leisure,2018-05-01,444,0.06531531531531531,0.03153153153153153,8.41725135696041,46.769756944444445,10.330407386553224,7.957447916666666,0.3803836909826493,1.9037040165165167,8.046319679054053,0.03682175123875397,0.18428160142014438,0.7788966473411012,22.543071691483156,12.212664304929929,0.4747338063006884,0.036036036036036036,4.313769751693003,0.09480812641083522,506.10742028670506,false,0.0022522522522522522,2017-01-01,2018-08-31
primary_category,cool_stuff,2018-02-01,174,0.13218390804597702,0.08620689655172414,19.360695450885668,187.97508101851852,17.51546223126862,15.00505787037037,0.4219279480630056,3.3672661238825037,13.726268159323116,0.024088884580492506,0.19224534753477737,0.7836657678847302,25.438889221477226,7.923426990208599,0.6965942009631172,0.13793103448275862,3.953488372093023,0.18604651162790697,692.5417094062975,false,0.0,2017-01-01,2018-08-31
primary_category,stationery,2018-05-01,122,0.04918032786885246,0.02459016393442623,14.248439429012345,41.570590277777775,11.107187120522163,8.914756944444445,0.28593247191863996,1.9730351586217367,8.848219489981787,0.025743013853645958,0.17763589801924415,0.7966210881271101,24.163501726624162,13.056314606102005,0.4601365553984646,0.03278688524590164,4.446280991735537,0.08264462809917356,535.9147266504651,false,0.03278688524590164,2017-01-01,2018-08-31
primary_category,food,2017-10-01,12,0.0,0.0,,-1.3868287037037037,11.158321759259259,11.517112268518519,0.26709008487654323,2.6647540509259255,8.22647762345679,0.02393640286048481,0.2388131574279701,0.7372504397115451,24.408438464506172,13.250116705246912,0.4313935676313654,0.08333333333333333,4.7272727272727275,0.0,452.15447360634533,true,0.0,2017-01-01,2018-08-31
primary_category,uncategorized,2017-04-01,60,0.08333333333333333,0.03333333333333333,26.086284722222217,111.579375,15.966208912037038,12.094710648148148,0.6076284722222223,3.1543400848765435,12.20424035493827,0.03805715405390486,0.1975634981513028,0.7643793477947922,29.468922839506167,13.502713927469136,0.5430041945564601,0.11666666666666667,4.316666666666666,0.08333333333333333,686.9024927246319,false,0.0,2017-01-01,2018-08-31
primary_category,watches_gifts,2018-08-01,385,0.07272727272727272,0.012987012987012988,4.089036871693122,15.808738425925926,7.89346723184223,7.193506944444445,0.35450919913419915,1.7545966510341513,5.7843613816738815,0.04491172113872973,0.22228465634925448,0.7328036225120159,17.045110810485806,9.15164357864358,0.5377775136484465,0.05714285714285714,4.205194805194806,0.11428571428571428,574.6779769997738,false,0.015584415584415584,2017-01-01,2018-08-31
primary_category,small_appliances,2017-08-01,32,0.03125,0.03125,15.940775462962963,15.940775462962963,8.54149269386574,6.598859953703704,0.41450557002314814,2.680867332175926,5.446119791666667,0.04852846977447331,0.31386403152943626,0.6376074986960906,22.86396846064815,14.322475766782407,0.3523125444390248,0.03125,4.4375,0.09375,465.0384040456923,false,0.0,2017-01-01,2018-08-31
primary_category,luggage_accessories,2017-11-01,63,0.031746031746031744,0.0,4.768402777777778,6.781203703703704,12.389981628453848,11.236180555555556,0.5033404982363315,2.1479805996472665,9.738660530570252,0.0406247977866569,0.17336430868584862,0.7860108935274946,23.205032701352142,10.815051072898296,0.5326519525277449,0.031746031746031744,4.301587301587301,0.09523809523809523,607.3988475132026,false,0.0,2017-01-01,2018-08-31
primary_category,computers_accessories,2017-06-01,212,0.02358490566037736,0.009433962264150943,8.81936574074074,20.719386574074075,11.847245643343816,11.098107638888887,0.5380806145178197,2.9041742007337525,8.404990828092243,0.04541820358220829,0.2451349696091948,0.7094468268085967,24.89082498034591,13.043579337002095,0.47333292587661585,0.09433962264150944,4.075829383886256,0.17061611374407584,581.0181500965023,false,0.0,2017-01-01,2018-08-31
primary_category,toys,2018-06-01,176,0.005681818181818182,0.0,5.952337962962963,5.952337962962963,8.127965856481483,7.021799768518518,0.28585707333754207,1.6822357033880473,6.159873079755894,0.03516957113071423,0.20696884473826652,0.7578615841310193,28.403603022411616,20.275637165930135,0.29066670600582206,0.028409090909090908,4.485714285714286,0.06857142857142857,567.4577753031194,false,0.03977272727272727,2017-01-01,2018-08-31
primary_category,health_beauty,2017-09-01,355,0.07323943661971831,0.03380281690140845,10.075784366096867,34.74614583333334,12.23712617370892,10.26980324074074,0.5012735067814293,2.851423024256652,8.88442964267084,0.04096333564480194,0.2330141067257151,0.7260225576294831,23.577847222222218,11.340721048513302,0.5248791579637104,0.07605633802816901,4.230113636363637,0.11363636363636363,700.274222992228,false,0.0028169014084507044,2017-01-01,2018-08-31
primary_category,garden_tools,2017-09-01,174,0.028735632183908046,0.017241379310344827,25.96921990740741,64.83822916666666,13.993082894316734,12.17556712962963,0.4874362095572583,3.4533832215836533,10.052263463175818,0.03483408289928946,0.24679216493359293,0.7183737521671174,24.890073036398466,10.896990142081737,0.55910138938015,0.028735632183908046,4.430232558139535,0.0755813953488372,671.8266648358061,false,0.0,2017-01-01,2018-08-31
primary_category,furniture_living_room,2018-04-01,24,0.08333333333333333,0.041666666666666664,7.069652777777778,10.566516203703705,15.482604166666668,13.605040509259258,0.8524271797839506,2.849776716820988,11.780400270061728,0.05505709314839857,0.18406313861310397,0.7608797682384973,26.944935378086416,11.462331211419754,0.577170405685001,0.125,3.0,0.375,664.0688810006209,true,0.0,2017-01-01,2018-08-31
primary_category,baby,2017-06-01,71,0.09859154929577464,0.04225352112676056,15.215562169312168,67.58532407407408,12.501795611632758,9.16894675925926,0.3742105177360459,3.8903105438184666,8.237274550078247,0.029932541641286142,0.31118014281073214,0.6588873155479817,22.77052686489306,10.268731253260302,0.5426730808112704,0.18309859154929578,3.757142857142857,0.21428571428571427,502.1389558143226,false,0.0,2017-01-01,2018-08-31
primary_category,telephony,2017-10-01,220,0.045454545454545456,0.02727272727272727,16.634299768518517,87.59663194444444,12.632055765993266,10.25234375,0.37503693181818176,4.048932817760942,8.208086016414141,0.02968930305293759,0.32052841538754656,0.6497822815595157,23.60673163930976,10.9746758733165,0.5318379017920333,0.1409090909090909,4.201834862385321,0.11467889908256881,753.0704898339462,false,0.0,2017-01-01,2018-08-31
primary_category,home_appliances,2018-07-01,78,0.01282051282051282,0.0,2.676701388888889,2.676701388888889,8.091075943732195,7.114722222222222,0.5004611823361822,2.107550154320988,5.483064607075024,0.061853477314579866,0.2604783552864332,0.6776681673989868,18.486739227207977,10.395663283475784,0.46665091079582693,0.11538461538461539,4.421052631578948,0.05263157894736842,427.3346064548189,false,0.05128205128205128,2017-01-01,2018-08-31
primary_category,housewares,2018-05-01,489,0.05112474437627812,0.014314928425357873,6.450952777777777,30.893055555555556,10.164274762364617,8.154606481481482,0.3541861698098917,1.806936823070514,8.003151769484207,0.03484618215175972,0.1777733153929566,0.7873805024552833,22.983562684617127,12.819287922252519,0.4578847949055806,0.032719836400818,4.296907216494845,0.08453608247422681,520.4777650573893,false,0.012269938650306749,2017-01-01,2018-08-31
primary_category,construction_tools_construction,2018-03-01,48,0.125,0.125,18.60647762345679,32.78564814814815,16.084568383487653,12.460144675925925,0.5352428144290124,2.2899042727623455,13.259421296296297,0.03327679062737489,0.14236653531301163,0.8243566740596135,23.401809654706792,7.317241271219136,0.6889398905038773,0.0625,3.723404255319149,0.23404255319148937,541.9558628814237,false,0.0,2017-01-01,2018-08-31
primary_category,home_construction,2017-11-01,33,0.06060606060606061,0.0,1.1908969907407407,1.8817824074074074,13.859926697530865,11.969386574074074,0.19374789562289563,3.0783154461279465,10.587863355780023,0.013978998579942828,0.22210185618632067,0.7639191452337365,25.203455387205388,11.343528689674523,0.5506276079703749,0.09090909090909091,3.90625,0.1875,637.2818182873937,false,0.0,2017-01-01,2018-08-31
primary_category,pet_shop,2018-03-01,106,0.18867924528301888,0.08490566037735849,8.552980324074074,25.91287037037037,16.693859407756815,14.417395833333334,0.3600091719077568,3.600988819007687,12.73286141684137,0.021565365031196937,0.21570738863024597,0.762727246338557,24.004200952131377,7.310341544374562,0.7080678224208523,0.14150943396226415,3.80188679245283,0.19811320754716982,561.7751522848318,false,0.0,2017-01-01,2018-08-31
primary_category,computers_accessories,2017-08-01,290,0.02413793103448276,0.006896551724137931,5.906532738095239,19.859537037037036,10.462114703065135,9.105954861111112,0.5621250798212004,2.632913673371648,7.267075949872286,0.05372958486648134,0.2516617097115434,0.6946087054219752,24.134994731800766,13.672880028735634,0.4323118658617104,0.06896551724137931,4.3068965517241375,0.1103448275862069,625.0160351021929,false,0.0,2017-01-01,2018-08-31
primary_category,auto,2017-08-01,128,0.015625,0.0,4.214930555555556,5.663842592592593,10.480400028935186,9.849351851851853,0.2996573893229167,2.6877628580729165,7.4929797815393515,0.028592170956795247,0.25645613246176774,0.7149516965814369,24.010197301793976,13.529797272858795,0.43940898762759983,0.0859375,4.417322834645669,0.06299212598425197,653.6000071299785,false,0.0,2017-01-01,2018-08-31
